Y,X,Result,Assisted,Goalie,Player,Team,Year
1408,772,OFF,Unassisted,Kyle Bernlohr,Justin Anderson,Chrome,2021
1210,676,OFF,Unassisted,Nick Marrocco,Dylan Molloy,Chrome,2021
1250,936,OFF,Unassisted,Nick Marrocco,Dylan Molloy,Chrome,2021
1334,1422,OFF,Unassisted,Nick Marrocco,Justin Anderson,Chrome,2021
1018,1372,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
1296,1290,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
1623,785,OFF,Unassisted,Sean Sconone,John Ranagan,Chrome,2021
1420,580,OFF,Unassisted,Tim Troutner,Colin Heacock,Chrome,2021
1197,1550,OFF,Unassisted,Tim Troutner,John Ranagan,Chrome,2021
1338,1356,OFF,Unassisted,Blaze Riorden,Dylan Molloy,Chrome,2021
1060,1347,OFF,Unassisted,Blaze Riorden,Jackson Morrill,Chrome,2021
1419,1043,OFF,Unassisted,Blaze Riorden,Joel White,Chrome,2021
980,1163,OFF,Unassisted,Blaze Riorden,Jordan MacIntosh,Chrome,2021
1702,1244,OFF,Unassisted,Blaze Riorden,Jordan MacIntosh,Chrome,2021
1137,438,OFF,Unassisted,Blaze Riorden,Justin Anderson,Chrome,2021
1258,597,OFF,Unassisted,Blaze Riorden,Kevin Rogers,Chrome,2021
940,744,OFF,Unassisted,Dillon Ward,Jackson Morrill,Chrome,2021
1016,1238,OFF,Unassisted,Dillon Ward,Jackson Morrill,Chrome,2021
1043,1363,OFF,Unassisted,Dillon Ward,Jordan MacIntosh,Chrome,2021
978,1300,OFF,Unassisted,Dillon Ward,Kevin Rogers,Chrome,2021
1322,992,OFF,Unassisted,Dillon Ward,Kevin Rogers,Chrome,2021
1508,1258,OFF,Unassisted,Dillon Ward,Kevin Rogers,Chrome,2021
1546,918,OFF,Unassisted,Dillon Ward,Kevin Rogers,Chrome,2021
949,1262,OFF,Unassisted,Drew Adams,Jackson Morrill,Chrome,2021
1246,1429,OFF,Unassisted,Drew Adams,Jackson Morrill,Chrome,2021
1158,1035,OFF,Unassisted,Drew Adams,Michael Manley,Chrome,2021
1026,646,OFF,Unassisted,JD Colarusso,Justin Anderson,Chrome,2021
1502,972,OFF,Unassisted,JD Colarusso,Justin Anderson,Chrome,2021
1300,494,OFF,Unassisted,Kyle Bernlohr,John Ranagan,Chrome,2021
1084,1440,OFF,Unassisted,Nick Marrocco,Jackson Morrill,Chrome,2021
1306,1066,OFF,Unassisted,Nick Marrocco,Jordan MacIntosh,Chrome,2021
1312,1382,OFF,Unassisted,Nick Marrocco,Jordan MacIntosh,Chrome,2021
1376,1376,OFF,Unassisted,Nick Marrocco,Jordan MacIntosh,Chrome,2021
1504,1430,OFF,Unassisted,Nick Marrocco,Michael Manley,Chrome,2021
918,1186,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
946,1222,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
974,1252,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
1334,814,OFF,Unassisted,Nick Marrocco,Ned Crotty,Chrome,2021
1395,1277,OFF,Unassisted,Reed Junkin,Jordan MacIntosh,Chrome,2021
1157,645,OFF,Unassisted,Sean Sconone,Colin Heacock,Chrome,2021
1315,559,OFF,Unassisted,Sean Sconone,Colin Heacock,Chrome,2021
1060,1342,OFF,Unassisted,Sean Sconone,Jackson Morrill,Chrome,2021
1415,801,OFF,Unassisted,Sean Sconone,John Ranagan,Chrome,2021
945,1230,OFF,Unassisted,Tim Troutner,Jackson Morrill,Chrome,2021
1117,1287,OFF,Unassisted,Tim Troutner,Jackson Morrill,Chrome,2021
1347,1438,OFF,Unassisted,Tim Troutner,John Ranagan,Chrome,2021
1024,664,OFF,Unassisted,Tim Troutner,Justin Anderson,Chrome,2021
960,1172,OFF,Unassisted,Tim Troutner,Ned Crotty,Chrome,2021
975,767,OFF,Unassisted,Brian Phipps,Rob Pannell,Redwoods,2021
1140,1259,OFF,Unassisted,Brian Phipps,Ryder Garnsey,Redwoods,2021
934,844,OFF,Unassisted,Kyle Bernlohr,Rob Pannell,Redwoods,2021
1593,1096,OFF,Unassisted,Adam Ghitelman,Charlie Bertrand,Redwoods,2021
1272,962,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2021
1311,1426,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2021
1338,538,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2021
1239,1302,OFF,Unassisted,Adam Ghitelman,Myles Jones,Redwoods,2021
1322,693,OFF,Unassisted,Adam Ghitelman,Rob Pannell,Redwoods,2021
956,813,OFF,Unassisted,Adam Ghitelman,Ryder Garnsey,Redwoods,2021
1127,667,OFF,Unassisted,Adam Ghitelman,Ryder Garnsey,Redwoods,2021
956,824,OFF,Unassisted,Blaze Riorden,Charlie Bertrand,Redwoods,2021
1382,826,OFF,Unassisted,Blaze Riorden,Matt Kavanagh,Redwoods,2021
954,1248,OFF,Unassisted,Blaze Riorden,Myles Jones,Redwoods,2021
1289,1464,OFF,Unassisted,Blaze Riorden,Myles Jones,Redwoods,2021
1412,1270,OFF,Unassisted,Blaze Riorden,Myles Jones,Redwoods,2021
1164,598,OFF,Unassisted,Blaze Riorden,Rob Pannell,Redwoods,2021
1118,782,OFF,Unassisted,Blaze Riorden,Ryder Garnsey,Redwoods,2021
1444,1377,OFF,Unassisted,Blaze Riorden,Sergio Perkovic,Redwoods,2021
1401,1373,OFF,Unassisted,Brian Phipps,Kyle Harrison,Redwoods,2021
1370,1200,OFF,Unassisted,Brian Phipps,Ryder Garnsey,Redwoods,2021
1590,576,OFF,Unassisted,Brian Phipps,Ryder Garnsey,Redwoods,2021
1076,1444,OFF,Unassisted,Brian Phipps,Sergio Perkovic,Redwoods,2021
1114,1393,OFF,Unassisted,Dillon Ward,Rob Pannell,Redwoods,2021
1139,1374,OFF,Unassisted,Dillon Ward,Ryder Garnsey,Redwoods,2021
1520,1071,OFF,Unassisted,Jack Concannon,Jules Heningburg,Redwoods,2021
1253,776,OFF,Unassisted,Jack Concannon,Matt Kavanagh,Redwoods,2021
1364,1428,OFF,Unassisted,Jack Concannon,Matt Kavanagh,Redwoods,2021
1384,1362,OFF,Unassisted,Jack Concannon,Sergio Perkovic,Redwoods,2021
1267,583,OFF,Unassisted,John Galloway,Kyle Harrison,Redwoods,2021
1365,1213,OFF,Unassisted,John Galloway,Sergio Perkovic,Redwoods,2021
1177,1557,OFF,Unassisted,Kyle Bernlohr,Kyle Harrison,Redwoods,2021
1094,755,OFF,Unassisted,Kyle Bernlohr,Matt Kavanagh,Redwoods,2021
1339,842,OFF,Unassisted,Kyle Bernlohr,Matt Kavanagh,Redwoods,2021
1474,1016,OFF,Unassisted,Kyle Bernlohr,Matt Kavanagh,Redwoods,2021
1114,1402,OFF,Unassisted,Kyle Bernlohr,Myles Jones,Redwoods,2021
1300,1279,OFF,Unassisted,Kyle Bernlohr,Myles Jones,Redwoods,2021
1130,828,OFF,Unassisted,Kyle Bernlohr,Ryder Garnsey,Redwoods,2021
1138,748,OFF,Unassisted,Kyle Bernlohr,Ryder Garnsey,Redwoods,2021
1214,783,OFF,Unassisted,Nick Marrocco,Matt Kavanagh,Redwoods,2021
1305,827,OFF,Unassisted,Nick Marrocco,Rob Pannell,Redwoods,2021
1145,574,OFF,Unassisted,Adam Ghitelman,Charlie Bertrand,Redwoods,2021
1278,1371,OFF,Unassisted,Adam Ghitelman,Matt Kavanagh,Redwoods,2021
930,1333,OFF,Unassisted,Adam Ghitelman,Rob Pannell,Redwoods,2021
1084,815,OFF,Unassisted,Adam Ghitelman,Rob Pannell,Redwoods,2021
1372,1450,OFF,Unassisted,Adam Ghitelman,Rob Pannell,Redwoods,2021
1416,762,OFF,Unassisted,Blaze Riorden,Jules Heningburg,Redwoods,2021
933,1193,OFF,Unassisted,Blaze Riorden,Kyle Harrison,Redwoods,2021
978,1270,OFF,Unassisted,Blaze Riorden,Kyle Harrison,Redwoods,2021
1298,1314,OFF,Unassisted,Blaze Riorden,Kyle Harrison,Redwoods,2021
1470,534,OFF,Unassisted,Blaze Riorden,Kyle Hartzell,Redwoods,2021
1034,1200,OFF,Unassisted,Blaze Riorden,Rob Pannell,Redwoods,2021
1121,1258,OFF,Unassisted,Blaze Riorden,Rob Pannell,Redwoods,2021
1198,1488,OFF,Unassisted,Blaze Riorden,Rob Pannell,Redwoods,2021
1126,714,OFF,Unassisted,Blaze Riorden,Ryder Garnsey,Redwoods,2021
1481,784,OFF,Unassisted,Blaze Riorden,TD Ierlan,Redwoods,2021
1517,999,OFF,Unassisted,Brian Phipps,Myles Jones,Redwoods,2021
1011,1215,OFF,Unassisted,Brian Phipps,Rob Pannell,Redwoods,2021
1142,1270,OFF,Unassisted,Charlie Cipriano,Kyle Harrison,Redwoods,2021
1076,1294,OFF,Unassisted,Charlie Cipriano,Rob Pannell,Redwoods,2021
1304,790,OFF,Unassisted,Dillon Ward,Myles Jones,Redwoods,2021
1071,659,OFF,Unassisted,Dillon Ward,Sergio Perkovic,Redwoods,2021
1199,1595,OFF,Unassisted,Dillon Ward,Sergio Perkovic,Redwoods,2021
1468,1148,OFF,Unassisted,Dillon Ward,Sergio Perkovic,Redwoods,2021
1643,854,OFF,Unassisted,Jack Concannon,Eddy Glazener,Redwoods,2021
1428,1315,OFF,Unassisted,Jack Concannon,Sergio Perkovic,Redwoods,2021
1634,785,OFF,Unassisted,John Galloway,Eddy Glazener,Redwoods,2021
1514,752,OFF,Unassisted,John Galloway,Kyle Harrison,Redwoods,2021
1194,720,OFF,Unassisted,John Galloway,Rob Pannell,Redwoods,2021
1415,1263,OFF,Unassisted,John Galloway,Rob Pannell,Redwoods,2021
1651,705,OFF,Unassisted,John Galloway,Sergio Perkovic,Redwoods,2021
1376,1079,OFF,Unassisted,Kyle Bernlohr,Charlie Bertrand,Redwoods,2021
1170,595,OFF,Unassisted,Kyle Bernlohr,Myles Jones,Redwoods,2021
1180,1266,OFF,Unassisted,Kyle Bernlohr,Rob Pannell,Redwoods,2021
1250,656,OFF,Unassisted,Kyle Bernlohr,Rob Pannell,Redwoods,2021
1021,1120,OFF,Unassisted,Kyle Bernlohr,Ryder Garnsey,Redwoods,2021
1033,743,OFF,Unassisted,Kyle Bernlohr,Ryder Garnsey,Redwoods,2021
1484,600,OFF,Unassisted,Nick Marrocco,Kyle Harrison,Redwoods,2021
1304,748,OFF,Unassisted,Nick Marrocco,Myles Jones,Redwoods,2021
1220,1308,OFF,Unassisted,Nick Marrocco,Rob Pannell,Redwoods,2021
872,1158,OFF,Unassisted,Nick Marrocco,Ryder Garnsey,Redwoods,2021
1098,671,OFF,Unassisted,Nick Marrocco,TD Ierlan,Redwoods,2021
1489,858,OFF,Unassisted,Nick Marrocco,TD Ierlan,Redwoods,2021
1059,1168,OFF,Unassisted,Kyle Bernlohr,Zach Currier,Waterdogs,2021
1186,730,OFF,Unassisted,Kyle Bernlohr,Zach Currier,Waterdogs,2021
989,855,OFF,Unassisted,Nick Marrocco,Michael Sowers,Waterdogs,2021
1155,1200,OFF,Unassisted,Tim Troutner,Kieran McArdle,Waterdogs,2021
1261,797,OFF,Unassisted,Tim Troutner,Ryan Brown,Waterdogs,2021
1356,1234,OFF,Unassisted,Adam Ghitelman,Drew Snider,Waterdogs,2021
1375,1261,OFF,Unassisted,Adam Ghitelman,Kieran McArdle,Waterdogs,2021
1378,1401,OFF,Unassisted,Blaze Riorden,Connor Kelly,Waterdogs,2021
1292,574,OFF,Unassisted,Blaze Riorden,Zach Currier,Waterdogs,2021
1540,793,OFF,Unassisted,Blaze Riorden,Zach Currier,Waterdogs,2021
876,856,OFF,Unassisted,Brian Phipps,Zach Currier,Waterdogs,2021
924,818,OFF,Unassisted,JD Colarusso,Kieran McArdle,Waterdogs,2021
956,1290,OFF,Unassisted,JD Colarusso,Kieran McArdle,Waterdogs,2021
1372,950,OFF,Unassisted,JD Colarusso,Mikie Schlosser,Waterdogs,2021
1126,1402,OFF,Unassisted,JD Colarusso,Ryan Conrad,Waterdogs,2021
1330,610,OFF,Unassisted,JD Colarusso,Zach Currier,Waterdogs,2021
1516,1244,OFF,Unassisted,Jack Kelly,Mikie Schlosser,Waterdogs,2021
978,728,OFF,Unassisted,John Galloway,Ethan Walker,Waterdogs,2021
1012,862,OFF,Unassisted,John Galloway,Michael Kraus,Waterdogs,2021
1226,874,OFF,Unassisted,John Galloway,Ryan Conrad,Waterdogs,2021
1019,798,OFF,Unassisted,John Galloway,Zach Currier,Waterdogs,2021
1024,1216,OFF,Unassisted,John Galloway,Zach Currier,Waterdogs,2021
1381,799,OFF,Unassisted,John Galloway,Zach Currier,Waterdogs,2021
1393,572,OFF,Unassisted,John Galloway,Zach Currier,Waterdogs,2021
1411,1273,OFF,Unassisted,Kyle Bernlohr,Jake Withers,Waterdogs,2021
1337,1054,OFF,Unassisted,Kyle Bernlohr,Kieran McArdle,Waterdogs,2021
1327,836,OFF,Unassisted,Kyle Bernlohr,Ryan Brown,Waterdogs,2021
1514,994,OFF,Unassisted,Kyle Bernlohr,Zach Currier,Waterdogs,2021
1051,712,OFF,Unassisted,Nick Marrocco,Ben Reeves,Waterdogs,2021
1300,1003,OFF,Unassisted,Nick Marrocco,Connor Kelly,Waterdogs,2021
1186,1442,OFF,Unassisted,Nick Marrocco,Jake Withers,Waterdogs,2021
1260,1445,OFF,Unassisted,Nick Marrocco,Mikie Schlosser,Waterdogs,2021
1339,999,OFF,Unassisted,Nick Marrocco,Zach Currier,Waterdogs,2021
1158,1485,OFF,Unassisted,Tim Troutner,Mikie Schlosser,Waterdogs,2021
1698,734,OFF,Unassisted,Adam Ghitelman,Connor Kelly,Waterdogs,2021
1436,1026,OFF,Unassisted,Adam Ghitelman,Kieran McArdle,Waterdogs,2021
1175,1521,OFF,Unassisted,Blaze Riorden,Connor Kelly,Waterdogs,2021
1215,1514,OFF,Unassisted,Blaze Riorden,Connor Kelly,Waterdogs,2021
1268,1541,OFF,Unassisted,Blaze Riorden,Connor Kelly,Waterdogs,2021
944,726,OFF,Unassisted,JD Colarusso,Kieran McArdle,Waterdogs,2021
1556,816,OFF,Unassisted,Jack Kelly,Connor Kelly,Waterdogs,2021
1091,1293,OFF,Unassisted,Jack Kelly,Drew Snider,Waterdogs,2021
1246,789,OFF,Unassisted,Jack Kelly,Mikie Schlosser,Waterdogs,2021
1557,1067,OFF,Unassisted,Jack Kelly,Steven Denapoli,Waterdogs,2021
1130,1118,OFF,Unassisted,John Galloway,Ben Mcintosh,Waterdogs,2021
950,1190,OFF,Unassisted,John Galloway,Ben Reeves,Waterdogs,2021
920,844,OFF,Unassisted,John Galloway,Connor Kelly,Waterdogs,2021
1324,780,OFF,Unassisted,John Galloway,Connor Kelly,Waterdogs,2021
1462,1282,OFF,Unassisted,John Galloway,Connor Kelly,Waterdogs,2021
978,1210,OFF,Unassisted,John Galloway,Kieran McArdle,Waterdogs,2021
1070,756,OFF,Unassisted,John Galloway,Kieran McArdle,Waterdogs,2021
1252,678,OFF,Unassisted,John Galloway,Kieran McArdle,Waterdogs,2021
938,1170,OFF,Unassisted,John Galloway,Michael Kraus,Waterdogs,2021
1138,551,OFF,Unassisted,John Galloway,Michael Kraus,Waterdogs,2021
1127,1379,OFF,Unassisted,John Galloway,Mikie Schlosser,Waterdogs,2021
1034,1294,OFF,Unassisted,John Galloway,Ryland Rees,Waterdogs,2021
2800,799,OFF,Unassisted,John Galloway,Ryland Rees,Waterdogs,2021
1239,1445,OFF,Unassisted,Kyle Bernlohr,Ben Mcintosh,Waterdogs,2021
1079,1227,OFF,Unassisted,Kyle Bernlohr,Ben Reeves,Waterdogs,2021
1344,1118,OFF,Unassisted,Kyle Bernlohr,Jake Withers,Waterdogs,2021
978,1353,OFF,Unassisted,Kyle Bernlohr,Mikie Schlosser,Waterdogs,2021
1340,609,OFF,Unassisted,Kyle Bernlohr,Mikie Schlosser,Waterdogs,2021
1148,1259,OFF,Unassisted,Nick Marrocco,Connor Kelly,Waterdogs,2021
1297,1322,OFF,Unassisted,Nick Marrocco,Connor Kelly,Waterdogs,2021
1320,1407,OFF,Unassisted,Nick Marrocco,Connor Kelly,Waterdogs,2021
1337,1323,OFF,Unassisted,Nick Marrocco,Connor Kelly,Waterdogs,2021
1005,1200,OFF,Unassisted,Nick Marrocco,Ryan Conrad,Waterdogs,2021
1256,1163,OFF,Unassisted,Nick Marrocco,Ryan Conrad,Waterdogs,2021
1415,1403,OFF,Unassisted,Nick Marrocco,Steven Denapoli,Waterdogs,2021
1387,1063,OFF,Unassisted,Tim Troutner,Jake Withers,Waterdogs,2021
895,829,OFF,Unassisted,Dillon Ward,Jay Carlson,Whipsnakes,2021
1185,910,OFF,Unassisted,Dillon Ward,Michael Ehrhardt,Whipsnakes,2021
1016,889,OFF,Unassisted,Dillon Ward,Zed Williams,Whipsnakes,2021
1055,774,OFF,Unassisted,Adam Ghitelman,Brad Smith,Whipsnakes,2021
1411,1392,OFF,Unassisted,Adam Ghitelman,Mike Chanenchuk,Whipsnakes,2021
943,771,OFF,Unassisted,Adam Ghitelman,Zed Williams,Whipsnakes,2021
1520,877,OFF,Unassisted,Blaze Riorden,John Haus,Whipsnakes,2021
1279,1376,OFF,Unassisted,Blaze Riorden,Mike Chanenchuk,Whipsnakes,2021
1365,1185,OFF,Unassisted,Dillon Ward,Connor Kirst,Whipsnakes,2021
1383,937,OFF,Unassisted,Dillon Ward,Connor Kirst,Whipsnakes,2021
1408,1410,OFF,Unassisted,Drew Adams,Brad Smith,Whipsnakes,2021
